,sales
4618,327.30405
706403,25519.475
588312,327.30405
707749,25782.838
130092,25782.838
34863,25782.838
210132,25782.838
38914,26494.988
574809,25782.838
107750,24807.324
463650,25782.838
64994,26494.988
529208,25782.838
627086,26494.988
184839,25519.475
675996,24807.324
446718,25782.838
592009,26494.988
576972,25519.475
96548,25782.838
472787,25782.838
631029,24807.324
690939,25782.838
137977,327.30405
542097,25782.838
279399,26494.988
663789,24807.324
171496,327.30405
616015,25782.838
291590,327.30405
450825,24807.324
124152,26494.988
39753,25519.475
42656,26494.988
55829,26494.988
328102,26494.988
502542,24807.324
550094,327.30405
284358,25782.838
372278,122.22734
241355,26494.988
161795,25782.838
583012,25782.838
360766,26494.988
644227,327.30405
306002,25782.838
632816,25782.838
426409,25782.838
642128,25782.838
53405,24807.324
672622,327.30405
595492,25782.838
470361,25782.838
387986,25782.838
35367,26494.988
450774,25782.838
100366,25782.838
412545,194.49442
252253,26494.988
278678,26494.988
222532,26494.988
517854,25519.475
701457,327.30405
511306,27.041248
639089,327.30405
257162,25519.475
322261,25782.838
59288,26494.988
172546,26494.988
461175,544.04193
514427,327.30405
497426,25782.838
273148,26494.988
73331,25782.838
649784,25782.838
162687,25782.838
521481,25782.838
426023,26494.988
351340,327.30405
75880,25782.838
676406,25519.475
661686,25782.838
544201,25782.838
59100,327.30405
135682,25519.475
570121,26494.988
543161,25782.838
613361,24807.324
12034,26494.988
495247,25782.838
668135,327.30405
19965,26494.988
158203,25782.838
323733,327.30405
303209,26494.988
331254,25782.838
43395,327.30405
55395,25782.838
203546,26494.988
638137,25782.838
461674,25782.838
449214,24807.324
367336,25782.838
99798,26494.988
23606,26494.988
109058,26494.988
154698,25782.838
151804,25782.838
184435,25782.838
58709,327.30405
244238,327.30405
329810,25782.838
205480,26494.988
177667,25782.838
431288,26494.988
226208,25782.838
216264,25519.475
498080,25782.838
55421,327.30405
198750,24807.324
176174,24807.324
297713,25782.838
376709,25782.838
366485,24807.324
183968,26494.988
408769,25782.838
481213,327.30405
521324,26494.988
36297,24807.324
215703,25782.838
428821,26494.988
354079,24807.324
17423,25782.838
597040,26494.988
220707,26494.988
514228,24807.324
26177,25782.838
127790,25782.838
87761,25519.475
508041,24807.324
534485,26494.988
676458,25782.838
262589,25782.838
613444,25782.838
678220,26494.988
162658,25782.838
696039,25782.838
442845,26494.988
407341,26494.988
43036,25782.838
303188,25782.838
371804,25782.838
512883,25782.838
367378,25782.838
412429,26494.988
496803,327.30405
573159,25782.838
386084,25519.475
399269,25782.838
672445,25782.838
592718,25782.838
80288,25782.838
574635,26494.988
150393,26494.988
322043,24807.324
108,24807.324
117603,25519.475
694274,24807.324
52110,24807.324
547960,25782.838
474190,25782.838
39030,25782.838
691599,25782.838
220751,25782.838
533000,327.30405
683633,25782.838
243207,25782.838
585665,26494.988
544678,26494.988
559737,26494.988
43178,26494.988
283498,26494.988
515519,25782.838
268419,25782.838
527486,327.30405
180334,25782.838
576897,26494.988
448950,26494.988
138436,327.30405
312747,24807.324
335548,321.71573
199075,26494.988
410363,25782.838
474855,24807.324
85814,26494.988
457115,26494.988
324037,25782.838
627994,25782.838
704408,25782.838
482893,26494.988
675438,25782.838
332513,327.30405
512111,25782.838
436490,544.04193
128006,25782.838
701079,25782.838
341862,24807.324
444322,26494.988
19771,26494.988
58343,25519.475
565454,26494.988
585385,26494.988
297143,25782.838
127872,25782.838
213574,25782.838
660676,25782.838
148419,25782.838
503275,25782.838
601958,327.30405
356170,25782.838
516519,25782.838
120849,25519.475
599551,25782.838
172438,24807.324
626562,26494.988
126525,24807.324
709882,26494.988
573701,25782.838
455992,26494.988
608548,25782.838
98901,327.30405
168541,26494.988
88735,327.30405
248094,25782.838
130679,327.30405
218270,327.30405
519945,26494.988
2829,25782.838
185789,26494.988
457816,25519.475
143969,25782.838
544841,27.041248
1424,24807.324
710084,26494.988
236800,24807.324
10552,194.49442
526800,327.30405
217967,25782.838
345558,25782.838
319476,25782.838
656768,26494.988
390127,25782.838
542559,25519.475
597840,25782.838
64822,25519.475
358489,25782.838
303886,26494.988
89902,24807.324
303919,327.30405
427990,26494.988
365244,24807.324
483762,26494.988
233991,26494.988
148873,26494.988
595074,25782.838
577559,327.30405
100412,327.30405
141046,24807.324
459387,25782.838
197315,27.041248
634636,25519.475
102307,25782.838
400314,25782.838
349609,25782.838
547046,26494.988
436776,24807.324
190311,25782.838
213552,24807.324
439516,25782.838
634632,26494.988
421745,25782.838
591398,25519.475
590916,327.30405
252473,26494.988
642171,26494.988
317705,25782.838
260897,25782.838
106421,24807.324
189966,327.30405
535232,25519.475
264111,26494.988
350001,24807.324
278710,26494.988
3716,25782.838
12160,24807.324
519387,25782.838
473330,25782.838
216399,25782.838
680695,24807.324
309250,26494.988
32931,25782.838
43911,26494.988
114291,26494.988
294055,26494.988
496583,25782.838
398447,25782.838
368294,327.30405
342285,25782.838
532549,26494.988
593534,25519.475
496999,25782.838
640256,26494.988
615325,327.30405
697123,25782.838
31513,26494.988
117399,25782.838
63090,25782.838
21646,26494.988
308689,25782.838
61131,327.30405
660907,24807.324
653989,24807.324
632723,327.30405
382636,24807.324
41787,24807.324
182681,25782.838
145610,26494.988
664950,25782.838
570037,24807.324
513348,24807.324
135022,26494.988
571250,26494.988
571178,26494.988
19723,24807.324
46995,327.30405
665682,26494.988
546248,26494.988
176891,24807.324
570230,25782.838
590400,25782.838
659440,327.30405
559204,25782.838
103344,25782.838
525390,24807.324
415743,327.30405
114943,25519.475
482263,25782.838
487752,25782.838
619203,327.30405
584768,26494.988
675743,327.30405
246685,327.30405
48139,26494.988
618413,26494.988
270722,327.30405
372277,26494.988
331463,25782.838
676238,25782.838
205399,25519.475
699481,26494.988
527885,327.30405
576586,26494.988
516770,25782.838
567337,25782.838
689192,24807.324
488911,327.30405
90339,26494.988
73833,25519.475
226099,25782.838
480235,25782.838
647748,25782.838
589865,25782.838
157679,25782.838
597399,25519.475
534032,26494.988
441923,25782.838
521663,26494.988
328444,321.71573
424431,25782.838
603058,25782.838
77171,26494.988
447646,25782.838
383908,25782.838
364636,25782.838
408106,25519.475
640783,24807.324
309480,26494.988
171429,24807.324
674905,26494.988
104782,26494.988
693457,327.30405
320481,25782.838
261494,24807.324
434169,122.22734
495366,25782.838
284631,24807.324
707436,25782.838
600037,26494.988
8583,25782.838
90696,25782.838
20097,26494.988
346065,25782.838
601083,25782.838
214142,24807.324
184710,25519.475
17329,327.30405
41695,25782.838
108921,25782.838
103617,25782.838
678821,25782.838
165307,327.30405
178415,25782.838
40858,327.30405
407274,25782.838
636856,327.30405
145403,25782.838
634920,327.30405
452185,25782.838
358585,26494.988
129688,26494.988
538601,327.30405
682700,26494.988
504045,25782.838
269911,25782.838
643279,25519.475
549145,26494.988
438181,26494.988
367238,26494.988
324059,25782.838
244374,25519.475
687428,25782.838
94059,24807.324
102967,24807.324
645166,25782.838
43180,26494.988
155138,25782.838
446655,25782.838
111681,27.041248
89320,25782.838
676014,24807.324
452352,25782.838
289024,25782.838
279845,26494.988
608818,25519.475
212077,25782.838
311630,25782.838
173754,25782.838
339976,25782.838
207633,327.30405
585977,25519.475
172661,25782.838
607081,25782.838
485987,24807.324
589664,25782.838
560157,26494.988
149177,25782.838
283672,25519.475
52264,25519.475
363699,26494.988
301170,26494.988
186235,25782.838
581427,25782.838
488360,26494.988
109179,327.30405
78820,26494.988
27215,26494.988
602439,327.30405
208117,327.30405
363228,26494.988
196379,25782.838
415672,26494.988
485431,25782.838
480071,26494.988
270614,24807.324
532037,26494.988
193174,25782.838
279029,24807.324
176312,25782.838
59078,25782.838
614638,25782.838
123708,25782.838
110191,25782.838
144965,25519.475
432147,26494.988
120905,26494.988
232290,25519.475
486630,327.30405
324182,25782.838
72188,327.30405
501745,25782.838
358050,25782.838
366607,27.041248
236158,25782.838
374428,26494.988
259454,24807.324
46449,327.30405
456049,25782.838
432610,25782.838
494215,26494.988
237346,327.30405
675556,25782.838
230017,25782.838
273982,25519.475
437833,24807.324
217125,27.041248
275596,25782.838
152489,327.30405
367832,25782.838
209010,327.30405
552252,25782.838
258069,544.04193
10135,25782.838
133547,26494.988
139091,25782.838
247086,327.30405
500538,26494.988
647786,327.30405
401976,25519.475
504661,25519.475
209540,26494.988
300440,194.49442
187384,26494.988
435322,25782.838
413384,26494.988
190256,26494.988
668289,327.30405
548109,25519.475
676685,24807.324
628110,24807.324
313412,327.30405
47251,25519.475
321511,327.30405
302959,25782.838
35890,327.30405
31491,25782.838
32828,25782.838
79966,25782.838
434485,26494.988
368874,25782.838
238526,26494.988
275955,25782.838
117323,25782.838
493490,26494.988
530298,25519.475
529382,26494.988
453290,25782.838
283817,25782.838
28170,327.30405
5016,26494.988
314303,25782.838
227955,25782.838
428991,26494.988
661401,24807.324
243463,25519.475
95153,26494.988
154338,327.30405
554935,25782.838
584221,26494.988
619218,25782.838
147926,25782.838
624397,327.30405
325603,25782.838
376514,24807.324
399782,27.041248
242574,26494.988
185179,26494.988
574273,26494.988
620042,25782.838
664478,26494.988
19218,24807.324
306760,26494.988
512195,25782.838
135377,25782.838
541359,25519.475
617170,25782.838
356956,26494.988
437524,26494.988
602477,327.30405
631470,25782.838
340022,25782.838
160589,26494.988
105509,24807.324
609842,24807.324
193529,327.30405
153418,24807.324
69185,26494.988
415827,25782.838
673006,25782.838
604876,25782.838
81124,25519.475
451877,327.30405
106535,26494.988
39945,25782.838
616134,26494.988
489931,26494.988
62969,25782.838
463367,25519.475
131943,327.30405
152923,25782.838
147269,26494.988
106641,26494.988
696140,25782.838
164583,25782.838
15848,26494.988
570872,25782.838
250361,26494.988
263773,25519.475
692732,24807.324
570641,26494.988
129762,25782.838
707533,25782.838
89631,25519.475
345913,26494.988
223081,25782.838
121819,26494.988
99525,327.30405
646186,26494.988
578547,24807.324
28133,26494.988
432478,25782.838
354407,25782.838
621721,25782.838
115570,26494.988
469779,194.49442
596234,26494.988
214650,26494.988
379711,26494.988
66500,25782.838
142393,327.30405
45970,25519.475
439910,25519.475
215105,24807.324
347601,25782.838
341846,25782.838
72236,327.30405
213076,25519.475
413702,26494.988
183463,327.30405
503518,25782.838
175401,25782.838
696331,25782.838
696913,25519.475
8907,25782.838
652881,25782.838
57260,25782.838
101429,25782.838
545657,327.30405
18645,25782.838
355306,26494.988
510193,194.49442
368487,25519.475
191975,25782.838
405119,25782.838
354822,25519.475
190765,26494.988
661690,327.30405
211630,25782.838
222577,26494.988
216269,327.30405
566706,26494.988
213779,26494.988
112573,25782.838
30686,26494.988
146071,327.30405
480171,25782.838
393846,25519.475
199404,25782.838
152203,26494.988
540545,25782.838
549451,25782.838
112850,26494.988
353628,26494.988
380195,26494.988
81912,24807.324
256864,25782.838
543375,25782.838
194148,25782.838
269218,24807.324
188147,26494.988
142835,26494.988
433261,26494.988
414318,25782.838
679441,26494.988
450728,26494.988
631542,26494.988
16976,327.30405
88182,25782.838
495952,24807.324
81753,24807.324
5647,25782.838
350465,25782.838
52222,26494.988
151916,24807.324
699464,25782.838
679269,26494.988
179015,25782.838
516362,25782.838
496406,25519.475
63793,25519.475
266611,25519.475
137232,26494.988
13141,25519.475
470870,25782.838
337559,25519.475
263205,25782.838
212159,544.04193
693850,26494.988
303503,26494.988
571934,25782.838
422651,25782.838
353857,25782.838
81581,25782.838
371687,327.30405
336702,26494.988
687973,26494.988
119766,25782.838
388807,26494.988
589770,25782.838
594884,25519.475
483116,26494.988
177105,327.30405
68259,26494.988
450887,327.30405
192905,25519.475
522531,327.30405
608771,26494.988
37879,25782.838
513414,194.49442
558141,25782.838
155058,26494.988
547353,25519.475
124625,25782.838
688571,25782.838
217493,25782.838
705636,327.30405
182727,24807.324
224372,24807.324
618257,26494.988
218806,25782.838
121931,327.30405
428827,26494.988
519608,327.30405
353670,26494.988
98788,25519.475
73537,25782.838
247136,25782.838
561020,25782.838
515328,25782.838
312860,25519.475
95043,25782.838
8910,25782.838
57322,26494.988
243960,26494.988
448470,26494.988
481199,25519.475
621720,25519.475
181420,26494.988
605867,25519.475
163624,26494.988
583612,25782.838
397595,25782.838
20698,26494.988
643771,26494.988
512776,26494.988
374926,24807.324
709302,25782.838
24214,26494.988
258415,26494.988
411111,25782.838
189880,26494.988
270966,25782.838
243251,25782.838
374249,25782.838
220599,25519.475
100728,25519.475
322649,25782.838
545402,26494.988
252872,25519.475
272528,26494.988
64010,26494.988
298593,327.30405
605110,26494.988
664042,26494.988
332968,327.30405
477748,25782.838
410702,25782.838
656982,26494.988
344014,25782.838
461570,25782.838
152789,26494.988
137582,25782.838
409444,24807.324
648478,25519.475
240829,26494.988
142553,327.30405
73516,25782.838
184835,25782.838
303143,25782.838
407520,26494.988
545588,24807.324
170852,26494.988
410398,26494.988
7693,27.041248
22371,27.041248
706381,25782.838
185461,327.30405
338403,327.30405
363111,327.30405
637404,24807.324
420287,24807.324
666671,26494.988
468677,26494.988
223961,24807.324
131460,327.30405
400754,26494.988
556243,25782.838
412132,26494.988
602355,25782.838
660672,327.30405
259887,26494.988
407212,691.0328
352948,26494.988
155589,25782.838
336449,26494.988
272292,25519.475
549189,26494.988
284314,24807.324
152441,25782.838
335889,25782.838
181512,327.30405
614959,25782.838
676790,26494.988
62899,327.30405
407507,327.30405
151490,26494.988
194638,327.30405
413157,26494.988
247532,24807.324
611868,26494.988
198704,25782.838
659562,26494.988
368071,26494.988
578402,25782.838
132564,327.30405
52662,25782.838
252600,26494.988
137176,26494.988
446524,25782.838
532738,25782.838
31955,25782.838
481065,327.30405
547470,26494.988
446779,24807.324
616846,25782.838
478875,26494.988
143324,25782.838
294471,194.49442
184793,25782.838
606528,25782.838
621971,25782.838
170011,25782.838
504864,25782.838
202233,327.30405
75055,25782.838
69913,26494.988
309456,327.30405
615165,25782.838
672825,24807.324
447328,25782.838
144999,26494.988
317260,25782.838
193273,26494.988
151014,26494.988
611786,24807.324
123332,327.30405
561530,24807.324
667755,26494.988
566077,26494.988
265989,25782.838
699565,25782.838
150493,25519.475
77988,25782.838
509927,25519.475
38863,26494.988
121128,26494.988
200791,26494.988
702301,25782.838
12114,26494.988
105249,327.30405
572584,327.30405
124497,26494.988
679014,26494.988
463796,26494.988
167492,26494.988
405297,25782.838
680850,544.04193
142153,26494.988
379697,25519.475
684187,26494.988
630247,544.04193
663872,26494.988
370968,24807.324
313132,26494.988
694647,26494.988
166818,25782.838
546648,26494.988
565954,327.30405
669575,327.30405
579402,26494.988
616152,26494.988
396881,26494.988
415366,327.30405
354636,26494.988
11905,25519.475
201847,26494.988
150175,26494.988
107818,26494.988
325234,26494.988
106620,25782.838
288418,25782.838
509405,25782.838
646799,327.30405
665192,25782.838
